_key,league,datacompleteness,reason
HLL|LOLTMNT01_197039,HLL,complete,eligible
HW|LOLTMNT01_196941,HW,complete,eligible
TCL|LOLTMNT04_92566,TCL,complete,eligible
HLL|LOLTMNT01_197070,HLL,complete,eligible
LIT|LOLTMNT04_92572,LIT,complete,eligible
HW|LOLTMNT01_197087,HW,complete,eligible
LFL|LOLTMNT06_95974,LFL,complete,eligible
TCL|LOLTMNT04_93619,TCL,complete,eligible
LFL|LOLTMNT06_95978,LFL,complete,eligible
HW|LOLTMNT01_198025,HW,complete,eligible
LIT|LOLTMNT04_93624,LIT,complete,eligible
LFL|LOLTMNT06_95981,LFL,complete,eligible
LIT|LOLTMNT04_92589,LIT,complete,eligible
HW|LOLTMNT01_198062,HW,complete,eligible
LIT|LOLTMNT04_92600,LIT,complete,eligible
HW|LOLTMNT01_198095,HW,complete,eligible
LCK|LOLTMNT01_198268,LCK,complete,eligible
LCK|LOLTMNT01_198283,LCK,complete,eligible
LCK|LOLTMNT01_198303,LCK,complete,eligible
LCK|LOLTMNT01_197638,LCK,complete,eligible
LJL|LOLTMNT01_197628,LJL,complete,missing_player_id
LCK|LOLTMNT01_197663,LCK,complete,eligible
LJL|LOLTMNT01_197673,LJL,complete,eligible
LCK|LOLTMNT01_197690,LCK,complete,eligible
LFL2|LOLTMNT04_93691,LFL2,complete,eligible
LJL|LOLTMNT01_198379,LJL,complete,missing_player_id
LJL|LOLTMNT01_197735,LJL,complete,eligible
LFL2|LOLTMNT01_198399,LFL2,complete,eligible
RL|LOLTMNT01_197761,RL,complete,eligible
LFL2|LOLTMNT04_93711,LFL2,complete,eligible
RL|LOLTMNT01_197798,RL,complete,eligible
LFL2|LOLTMNT04_93719,LFL2,complete,eligible
RL|LOLTMNT01_197837,RL,complete,eligible
LTA S|LOLTMNT01_198544,LTA S,complete,eligible
LEC|LOLTMNT04_93750,LEC,complete,eligible
LTA S|LOLTMNT01_197947,LTA S,complete,eligible
LEC|LOLTMNT04_92679,LEC,complete,eligible
LTA S|LOLTMNT01_198607,LTA S,complete,eligible
LEC|LOLTMNT04_92696,LEC,complete,eligible
LTA S|LOLTMNT01_198625,LTA S,complete,eligible
LEC|LOLTMNT04_92709,LEC,complete,eligible
LTA S|LOLTMNT01_198654,LTA S,complete,eligible
LEC|LOLTMNT04_92728,LEC,complete,eligible
LTA N|LOLTMNT01_199069,LTA N,complete,eligible
LTA N|LOLTMNT01_198719,LTA N,complete,eligible
LTA N|LOLTMNT01_199106,LTA N,complete,eligible
LTA N|LOLTMNT01_198743,LTA N,complete,eligible
LTA N|LOLTMNT01_199126,LTA N,complete,eligible
LTA N|LOLTMNT01_199134,LTA N,complete,eligible
LCK|LOLTMNT01_198801,LCK,complete,eligible
LCK|LOLTMNT01_198810,LCK,complete,eligible
LJL|LOLTMNT01_199207,LJL,complete,missing_player_id
LJL|LOLTMNT01_198873,LJL,complete,missing_player_id
LFL2|LOLTMNT04_93827,LFL2,complete,eligible
LJL|LOLTMNT01_198901,LJL,complete,eligible
LFL2|LOLTMNT01_198907,LFL2,complete,eligible
RL|LOLTMNT01_199311,RL,complete,eligible
LFL2|LOLTMNT04_92770,LFL2,complete,eligible
RL|LOLTMNT01_199344,RL,complete,eligible
LFL2|LOLTMNT04_92772,LFL2,complete,eligible
RL|LOLTMNT01_200010,RL,complete,eligible
LTA S|LOLTMNT01_199445,LTA S,complete,eligible
LEC|LOLTMNT04_93871,LEC,complete,eligible
LTA S|LOLTMNT01_200090,LTA S,complete,eligible
LEC|LOLTMNT04_93883,LEC,complete,eligible
LTA S|LOLTMNT01_199518,LTA S,complete,eligible
LEC|LOLTMNT04_92827,LEC,complete,eligible
LTA S|LOLTMNT01_200132,LTA S,complete,eligible
LEC|LOLTMNT04_92843,LEC,complete,eligible
LTA S|LOLTMNT01_199567,LTA S,complete,eligible
LEC|LOLTMNT04_93937,LEC,complete,eligible
LTA N|LOLTMNT01_199589,LTA N,complete,eligible
LTA S|LOLTMNT01_199596,LTA S,complete,eligible
LTA N|LOLTMNT01_199614,LTA N,complete,eligible
LTA S|LOLTMNT01_200198,LTA S,complete,eligible
LTA N|LOLTMNT01_199618,LTA N,complete,eligible
LTA N|LOLTMNT01_199622,LTA N,complete,eligible
LTA N|LOLTMNT01_200234,LTA N,complete,eligible
LTA N|LOLTMNT01_199637,LTA N,complete,eligible
LTA N|LOLTMNT01_199640,LTA N,complete,eligible
LCKC|LOLTMNT01_199664,LCKC,complete,eligible
LCKC|LOLTMNT01_199677,LCKC,complete,eligible
LCKC|LOLTMNT01_199706,LCKC,complete,eligible
LCKC|LOLTMNT01_199711,LCKC,complete,eligible
LCKC|LOLTMNT01_199725,LCKC,complete,eligible
LCKC|LOLTMNT01_199739,LCKC,complete,eligible
LCKC|LOLTMNT01_199758,LCKC,complete,eligible
LEC|LOLTMNT04_92941,LEC,complete,eligible
NEXO|LOLTMNT01_200554,NEXO,complete,eligible
NEXO|LOLTMNT01_199956,NEXO,complete,eligible
LEC|LOLTMNT04_92952,LEC,complete,eligible
NEXO|LOLTMNT01_201001,NEXO,complete,eligible
NEXO|LOLTMNT01_201016,NEXO,complete,eligible
LEC|LOLTMNT04_92975,LEC,complete,eligible
NEXO|LOLTMNT01_201034,NEXO,complete,eligible
NEXO|LOLTMNT01_201039,NEXO,complete,eligible
LEC|LOLTMNT04_92989,LEC,complete,eligible
LEC|LOLTMNT04_94054,LEC,complete,eligible
CD|LOLTMNT01_201097,CD,complete,eligible
CD|LOLTMNT01_200711,CD,complete,eligible
CD|LOLTMNT01_200713,CD,complete,eligible
CD|LOLTMNT01_201104,CD,complete,missing_player_id
CD|LOLTMNT01_201129,CD,complete,eligible
CD|LOLTMNT01_200741,CD,complete,eligible
CD|LOLTMNT01_201132,CD,complete,missing_player_id
CD|LOLTMNT01_201131,CD,complete,eligible
CD|LOLTMNT01_201139,CD,complete,eligible
CD|LOLTMNT01_200754,CD,complete,missing_player_id
CD|LOLTMNT01_201143,CD,complete,eligible
LCKC|LOLTMNT01_200818,LCKC,complete,eligible
LCKC|LOLTMNT01_201204,LCKC,complete,eligible
LCKC|LOLTMNT01_201218,LCKC,complete,eligible
LCKC|LOLTMNT01_200864,LCKC,complete,eligible
LCKC|LOLTMNT01_201245,LCKC,complete,eligible
RL|LOLTMNT01_202033,RL,complete,eligible
HW|LOLTMNT01_200986,HW,complete,eligible
PRM|LOLTMNT04_96019,PRM,complete,eligible
HW|LOLTMNT01_202062,HW,complete,eligible
RL|LOLTMNT01_203013,RL,complete,eligible
HW|LOLTMNT01_202089,HW,complete,eligible
RL|LOLTMNT01_202102,RL,complete,eligible
PRM|LOLTMNT04_95071,PRM,complete,eligible
RL|LOLTMNT01_203107,RL,complete,eligible
PRM|LOLTMNT04_95076,PRM,complete,eligible
PRM|LOLTMNT04_96050,PRM,complete,eligible
CD|LOLTMNT01_203159,CD,complete,eligible
CD|LOLTMNT01_203165,CD,complete,eligible
CD|LOLTMNT01_203170,CD,complete,missing_player_id
CD|LOLTMNT01_202209,CD,complete,eligible
CD|LOLTMNT01_203176,CD,complete,eligible
CD|LOLTMNT01_202213,CD,complete,missing_player_id
CD|LOLTMNT01_202222,CD,complete,eligible
CD|LOLTMNT01_203185,CD,complete,eligible
CD|LOLTMNT01_203186,CD,complete,eligible
HLL|LOLTMNT01_203330,HLL,complete,eligible
TCL|LOLTMNT04_95108,TCL,complete,eligible
HLL|LOLTMNT01_203357,HLL,complete,eligible
TCL|LOLTMNT04_96095,TCL,complete,eligible
HLL|LOLTMNT01_202451,HLL,complete,eligible
RL|LOLTMNT01_203387,RL,complete,eligible
HW|LOLTMNT01_202464,HW,complete,eligible
TCL|LOLTMNT04_95133,TCL,complete,eligible
HLL|LOLTMNT01_203408,HLL,complete,eligible
PRM|LOLTMNT04_96120,PRM,complete,eligible
LFL|LOLTMNT04_96116,LFL,complete,eligible
HW|LOLTMNT01_203412,HW,complete,eligible
NLC|LOLTMNT04_96124,NLC,complete,eligible
RL|LOLTMNT01_202479,RL,complete,eligible
TCL|LOLTMNT04_96133,TCL,complete,eligible
HW|LOLTMNT01_202493,HW,complete,eligible
PRM|LOLTMNT04_96139,PRM,complete,eligible
EBL|LOLTMNT04_96138,EBL,complete,eligible
RL|LOLTMNT01_203441,RL,complete,eligible
NLC|LOLTMNT04_95149,NLC,complete,eligible
LFL|LOLTMNT04_96141,LFL,complete,eligible
PRM|LOLTMNT04_95156,PRM,complete,eligible
EBL|LOLTMNT04_96148,EBL,complete,eligible
NLC|LOLTMNT04_95157,NLC,complete,eligible
RL|LOLTMNT01_203452,RL,complete,eligible
EBL|LOLTMNT04_96162,EBL,complete,eligible
PRM|LOLTMNT04_95163,PRM,complete,eligible
RL|LOLTMNT01_203469,RL,complete,eligible
NLC|LOLTMNT04_96168,NLC,complete,eligible
LFL|LOLTMNT04_96167,LFL,complete,eligible
PRM|LOLTMNT04_96169,PRM,complete,eligible
CD|LOLTMNT01_203495,CD,complete,eligible
CD|LOLTMNT01_202565,CD,complete,eligible
CD|LOLTMNT01_203497,CD,complete,eligible
LFL|LOLTMNT04_95166,LFL,complete,eligible
CD|LOLTMNT01_203501,CD,complete,eligible
PRM|LOLTMNT04_95167,PRM,complete,eligible
CD|LOLTMNT01_202570,CD,complete,eligible
CD|LOLTMNT01_203502,CD,complete,eligible
CD|LOLTMNT01_203503,CD,complete,eligible
CD|LOLTMNT01_202575,CD,complete,eligible
CD|LOLTMNT01_203505,CD,complete,eligible
LCP|LOLTMNT01_202632,LCP,complete,eligible
LCP|LOLTMNT01_202642,LCP,complete,eligible
LCP|LOLTMNT01_202660,LCP,complete,eligible
LCP|LOLTMNT01_202679,LCP,complete,eligible
HLL|LOLTMNT01_203640,HLL,complete,eligible
TCL|LOLTMNT04_96183,TCL,complete,eligible
HLL|LOLTMNT01_202707,HLL,complete,eligible
TCL|LOLTMNT04_96190,TCL,complete,eligible
HLL|LOLTMNT01_203683,HLL,complete,eligible
TCL|LOLTMNT04_95196,TCL,complete,eligible
HLL|LOLTMNT01_203705,HLL,complete,eligible
LFL|LOLTMNT04_96204,LFL,complete,eligible
LVP SL|LOLTMNT01_202740,LVP SL,complete,eligible
LIT|LOLTMNT04_95208,LIT,complete,eligible
NLC|LOLTMNT04_96211,NLC,complete,eligible
TCL|LOLTMNT04_95212,TCL,complete,eligible
LIT|LOLTMNT04_96232,LIT,complete,eligible
LVP SL|LOLTMNT01_203733,LVP SL,complete,eligible
LFL|LOLTMNT04_96231,LFL,complete,eligible
EBL|LOLTMNT04_96229,EBL,complete,eligible
LIT|LOLTMNT04_96236,LIT,complete,eligible
LVP SL|LOLTMNT01_202788,LVP SL,complete,eligible
LFL|LOLTMNT04_96237,LFL,complete,eligible
EBL|LOLTMNT04_96239,EBL,complete,eligible
NLC|LOLTMNT04_96244,NLC,complete,eligible
EBL|LOLTMNT04_96246,EBL,complete,eligible
LFL|LOLTMNT04_95224,LFL,complete,eligible
LVP SL|LOLTMNT01_203763,LVP SL,complete,eligible
LFL|LOLTMNT04_95229,LFL,complete,eligible
CD|LOLTMNT01_203774,CD,complete,eligible
LFL|LOLTMNT04_96253,LFL,complete,eligible
CD|LOLTMNT01_203776,CD,complete,eligible
CD|LOLTMNT01_203781,CD,complete,eligible
CD|LOLTMNT01_202835,CD,complete,eligible
LCK|LOLTMNT01_202875,LCK,complete,eligible
LCK|LOLTMNT01_202877,LCK,complete,eligible
LCP|LOLTMNT01_202919,LCP,complete,eligible
LCK|LOLTMNT01_203863,LCK,complete,eligible
LCP|LOLTMNT01_203870,LCP,complete,eligible
LCK|LOLTMNT01_203871,LCK,complete,eligible
LCP|LOLTMNT01_202959,LCP,complete,eligible
LCP|LOLTMNT01_203901,LCP,complete,eligible
HLL|LOLTMNT01_203908,HLL,complete,eligible
TCL|LOLTMNT04_96266,TCL,complete,eligible
HLL|LOLTMNT01_203931,HLL,complete,eligible
TCL|LOLTMNT04_95242,TCL,complete,eligible
HLL|LOLTMNT01_203956,HLL,complete,eligible
TCL|LOLTMNT04_95245,TCL,complete,eligible
HLL|LOLTMNT01_203968,HLL,complete,eligible
LIT|LOLTMNT04_96287,LIT,complete,eligible
NLC|LOLTMNT04_96289,NLC,complete,eligible
TCL|LOLTMNT04_96293,TCL,complete,eligible
EBL|LOLTMNT04_96296,EBL,complete,eligible
NLC|LOLTMNT04_96298,NLC,complete,eligible
LIT|LOLTMNT04_95264,LIT,complete,eligible
EBL|LOLTMNT04_95263,EBL,complete,eligible
NLC|LOLTMNT04_95266,NLC,complete,eligible
LIT|LOLTMNT04_96315,LIT,complete,eligible
EBL|LOLTMNT04_95272,EBL,complete,eligible
LIT|LOLTMNT04_96316,LIT,complete,eligible
LIT|LOLTMNT04_96318,LIT,complete,eligible
LCK|LOLTMNT01_204096,LCK,complete,eligible
LCK|LOLTMNT01_205030,LCK,complete,eligible
LCK|LOLTMNT01_204112,LCK,complete,eligible
LPL|11729-11729_game_1,LPL,partial,not_complete
LCK|LOLTMNT01_204114,LCK,complete,eligible
LPL|11729-11729_game_2,LPL,partial,not_complete
LCP|LOLTMNT02_209518,LCP,complete,eligible
LFL2|LOLTMNT04_95277,LFL2,complete,eligible
LPL|11729-11729_game_3,LPL,partial,not_complete
LCP|LOLTMNT02_209539,LCP,complete,eligible
LFL2|LOLTMNT04_95278,LFL2,complete,eligible
HW|LOLTMNT01_204165,HW,complete,eligible
LCP|LOLTMNT02_209565,LCP,complete,eligible
LFL2|LOLTMNT04_95279,LFL2,complete,eligible
HW|LOLTMNT01_205091,HW,complete,eligible
LCP|LOLTMNT02_209616,LCP,complete,eligible
LFL2|LOLTMNT04_95282,LFL2,complete,eligible
HW|LOLTMNT01_204189,HW,complete,eligible
LCP|LOLTMNT02_209674,LCP,complete,eligible
HW|LOLTMNT01_204197,HW,complete,eligible
LCP|LOLTMNT02_209765,LCP,complete,eligible
HW|LOLTMNT01_205110,HW,complete,eligible
HW|LOLTMNT04_96333,HW,complete,eligible
HW|LOLTMNT01_204227,HW,complete,eligible
HW|LOLTMNT01_204232,HW,complete,eligible
LCK|LOLTMNT01_204273,LCK,complete,eligible
LCK|LOLTMNT01_205157,LCK,complete,eligible
LCK|LOLTMNT01_204280,LCK,complete,eligible
LCK|LOLTMNT01_204281,LCK,complete,eligible
LPL|11730-11730_game_1,LPL,partial,not_complete
LCP|LOLTMNT02_207868,LCP,complete,eligible
LPL|11730-11730_game_2,LPL,partial,not_complete
LFL2|LOLTMNT04_95291,LFL2,complete,eligible
LCP|LOLTMNT02_210459,LCP,complete,eligible
LPL|11730-11730_game_3,LPL,partial,not_complete
LFL2|LOLTMNT04_96344,LFL2,complete,eligible
HW|LOLTMNT01_204310,HW,complete,eligible
LPL|11730-11730_game_4,LPL,partial,not_complete
LCP|LOLTMNT02_207916,LCP,complete,eligible
LFL2|LOLTMNT04_95297,LFL2,complete,eligible
HW|LOLTMNT01_204323,HW,complete,eligible
LPL|11730-11730_game_5,LPL,partial,not_complete
LCP|LOLTMNT02_207935,LCP,complete,eligible
LFL2|LOLTMNT04_95299,LFL2,complete,eligible
HW|LOLTMNT01_204333,HW,complete,eligible
LCP|LOLTMNT02_210527,LCP,complete,eligible
HW|LOLTMNT01_205238,HW,complete,eligible
HW|LOLTMNT01_205252,HW,complete,eligible
LTA S|LOLTMNT02_211045,LTA S,complete,eligible
HW|LOLTMNT01_205260,HW,complete,eligible
LTA S|LOLTMNT02_211085,LTA S,complete,eligible
HW|LOLTMNT01_204380,HW,complete,eligible
LTA S|LOLTMNT02_210665,LTA S,complete,eligible
HW|LOLTMNT01_204389,HW,complete,eligible
LTA S|LOLTMNT02_210695,LTA S,complete,eligible
LTA S|LOLTMNT02_211159,LTA S,complete,eligible
LTA S|LOLTMNT02_211189,LTA S,complete,eligible
LTA N|LOLTMNT02_210749,LTA N,complete,eligible
LTA N|LOLTMNT02_211213,LTA N,complete,eligible
LTA S|LOLTMNT02_210778,LTA S,complete,eligible
LTA N|LOLTMNT02_211224,LTA N,complete,eligible
LTA N|LOLTMNT02_210813,LTA N,complete,eligible
LTA N|LOLTMNT02_210822,LTA N,complete,eligible
LCKC|LOLTMNT01_204429,LCKC,complete,eligible
PCS|LOLTMNT02_210881,PCS,complete,eligible
LCKC|LOLTMNT01_204430,LCKC,complete,eligible
LPL|11731-11731_game_1,LPL,partial,not_complete
PCS|LOLTMNT02_211310,PCS,complete,eligible
PCS|LOLTMNT02_210893,PCS,complete,eligible
LCKC|LOLTMNT01_204441,LCKC,complete,eligible
LPL|11731-11731_game_2,LPL,partial,not_complete
PCS|LOLTMNT02_210907,PCS,complete,eligible
LPL|11731-11731_game_3,LPL,partial,not_complete
LCKC|LOLTMNT01_205323,LCKC,complete,eligible
PCS|LOLTMNT02_210941,PCS,complete,eligible
LCKC|LOLTMNT01_204444,LCKC,complete,eligible
LPL|11731-11731_game_4,LPL,partial,not_complete
PCS|LOLTMNT02_211380,PCS,complete,eligible
NEXO|LOLTMNT01_204475,NEXO,complete,eligible
NEXO|LOLTMNT01_205363,NEXO,complete,eligible
NEXO|LOLTMNT01_205377,NEXO,complete,eligible
NEXO|LOLTMNT01_205378,NEXO,complete,eligible
NEXO|LOLTMNT01_204500,NEXO,complete,eligible
NEXO|LOLTMNT01_204499,NEXO,complete,eligible
LCKC|LOLTMNT01_205418,LCKC,complete,eligible
LCKC|LOLTMNT01_205419,LCKC,complete,eligible
PCS|LOLTMNT02_211639,PCS,complete,eligible
LPL|11732-11732_game_1,LPL,partial,not_complete
LCKC|LOLTMNT01_204537,LCKC,complete,eligible
PCS|LOLTMNT02_211647,PCS,complete,eligible
LPL|11732-11732_game_2,LPL,partial,not_complete
PCS|LOLTMNT02_212232,PCS,complete,eligible
LCKC|LOLTMNT01_205434,LCKC,complete,eligible
PCS|LOLTMNT02_212248,PCS,complete,eligible
LPL|11732-11732_game_3,LPL,partial,not_complete
LCKC|LOLTMNT01_204549,LCKC,complete,eligible
PCS|LOLTMNT02_211694,PCS,complete,eligible
HLL|LOLTMNT02_212319,HLL,complete,eligible
HLL|LOLTMNT02_211781,HLL,complete,eligible
HLL|LOLTMNT02_211806,HLL,complete,eligible
RL|LOLTMNT02_212380,RL,complete,eligible
RL|LOLTMNT02_211844,RL,complete,eligible
HLL|LOLTMNT02_212417,HLL,complete,eligible
PRM|LOLTMNT05_110286,PRM,complete,eligible
LVP SL|LOLTMNT02_211847,LVP SL,complete,eligible
LVP SL|LOLTMNT02_212459,LVP SL,complete,eligible
PRM|LOLTMNT05_109183,PRM,complete,eligible
ROL|LOLTMNT02_211873,ROL,complete,eligible
RL|LOLTMNT02_212477,RL,complete,eligible
LVP SL|LOLTMNT02_212496,LVP SL,complete,eligible
PRM|LOLTMNT05_109190,PRM,complete,eligible
ROL|LOLTMNT02_212506,ROL,complete,eligible
ROL|LOLTMNT02_211916,ROL,complete,eligible
LPLOL|LOLTMNT02_211921,LPLOL,complete,eligible
RL|LOLTMNT02_212513,RL,complete,eligible
LVP SL|LOLTMNT02_212516,LVP SL,complete,eligible
PRM|LOLTMNT05_110303,PRM,complete,eligible
ROL|LOLTMNT02_211937,ROL,complete,eligible
LPLOL|LOLTMNT02_212531,LPLOL,complete,missing_player_id
ROL|LOLTMNT02_212533,ROL,complete,eligible
LPLOL|LOLTMNT02_211961,LPLOL,complete,eligible
LPLOL|LOLTMNT02_211975,LPLOL,complete,missing_player_id
LPLOL|LOLTMNT02_211980,LPLOL,complete,eligible
LCK|LOLTMNT02_212651,LCK,complete,eligible
PCS|LOLTMNT02_212664,PCS,complete,eligible
LCK|LOLTMNT02_212665,LCK,complete,eligible
LPL|11733-11733_game_1,LPL,partial,not_complete
PCS|LOLTMNT02_212667,PCS,complete,eligible
LCK|LOLTMNT02_213066,LCK,complete,eligible
LPL|11733-11733_game_2,LPL,partial,not_complete
PCS|LOLTMNT02_212683,PCS,complete,eligible
PCS|LOLTMNT02_213088,PCS,complete,eligible
LPL|11733-11733_game_3,LPL,partial,not_complete
PCS|LOLTMNT02_213102,PCS,complete,eligible
LPL|11733-11733_game_4,LPL,partial,not_complete
LPL|11733-11733_game_5,LPL,partial,not_complete
HLL|LOLTMNT02_213130,HLL,complete,eligible
TCL|LOLTMNT05_110327,TCL,complete,eligible
HLL|LOLTMNT02_212769,HLL,complete,eligible
TCL|LOLTMNT05_110331,TCL,complete,eligible
HLL|LOLTMNT02_212789,HLL,complete,eligible
RL|LOLTMNT02_213179,RL,complete,eligible
HW|LOLTMNT01_204649,HW,complete,eligible
TCL|LOLTMNT05_109324,TCL,complete,eligible
HLL|LOLTMNT02_212814,HLL,complete,eligible
RL|LOLTMNT02_212813,RL,complete,eligible
PRM|LOLTMNT05_109326,PRM,complete,eligible
LFL|LOLTMNT04_96408,LFL,complete,eligible
HW|LOLTMNT01_205538,HW,complete,eligible
NLC|LOLTMNT05_110346,NLC,complete,eligible
TCL|LOLTMNT05_110351,TCL,complete,eligible
PRM|LOLTMNT05_109352,PRM,complete,eligible
EBL|LOLTMNT05_110356,EBL,complete,eligible
LFL|LOLTMNT04_96410,LFL,complete,eligible
HW|LOLTMNT01_204663,HW,complete,eligible
RL|LOLTMNT02_212853,RL,complete,eligible
NLC|LOLTMNT05_109358,NLC,complete,eligible
PRM|LOLTMNT05_110375,PRM,complete,eligible
EBL|LOLTMNT05_110376,EBL,complete,eligible
LFL|LOLTMNT04_96411,LFL,complete,eligible
HW|LOLTMNT01_204674,HW,complete,eligible
LPLOL|LOLTMNT02_213266,LPLOL,complete,missing_player_id
RL|LOLTMNT02_213270,RL,complete,eligible
NLC|LOLTMNT05_109372,NLC,complete,eligible
PRM|LOLTMNT05_110377,PRM,complete,eligible
LFL|LOLTMNT04_95368,LFL,complete,eligible
EBL|LOLTMNT05_110379,EBL,complete,eligible
NLC|LOLTMNT05_109381,NLC,complete,eligible
LPLOL|LOLTMNT05_109383,LPLOL,complete,eligible
LPLOL|LOLTMNT02_212945,LPLOL,complete,missing_player_id
LPLOL|LOLTMNT02_213338,LPLOL,complete,missing_player_id
LPLOL|LOLTMNT02_212958,LPLOL,complete,missing_player_id
LCK|LOLTMNT02_214006,LCK,complete,eligible
LCK|LOLTMNT02_214014,LCK,complete,eligible
LPL|11734-11734_game_1,LPL,partial,not_complete
LCK|LOLTMNT02_214018,LCK,complete,eligible
LCP|LOLTMNT02_214038,LCP,complete,eligible
LPL|11734-11734_game_2,LPL,partial,not_complete
LCK|LOLTMNT02_213440,LCK,complete,eligible
LCP|LOLTMNT02_213465,LCP,complete,eligible
LPL|11734-11734_game_3,LPL,partial,not_complete
LCK|LOLTMNT02_214059,LCK,complete,eligible
LCP|LOLTMNT02_216021,LCP,complete,eligible
LCP|LOLTMNT02_216058,LCP,complete,eligible
HLL|LOLTMNT02_215067,HLL,complete,eligible
HLL|LOLTMNT02_216109,HLL,complete,eligible
TCL|LOLTMNT02_215101,TCL,complete,eligible
HLL|LOLTMNT02_215152,HLL,complete,eligible
TCL|LOLTMNT05_111072,TCL,complete,eligible
HW|LOLTMNT01_206018,HW,complete,eligible
LVP SL|LOLTMNT02_215185,LVP SL,complete,eligible
LFL|LOLTMNT04_95372,LFL,complete,eligible
HW|LOLTMNT01_206023,HW,complete,eligible
NLC|LOLTMNT05_111092,NLC,complete,eligible
LIT|LOLTMNT05_111098,LIT,complete,eligible
HLL|LOLTMNT02_216191,HLL,complete,eligible
TCL|LOLTMNT05_112082,TCL,complete,eligible
LVP SL|LOLTMNT02_215218,LVP SL,complete,eligible
NLC|LOLTMNT05_111110,NLC,complete,eligible
EBL|LOLTMNT05_112099,EBL,complete,eligible
LFL|LOLTMNT04_95375,LFL,complete,eligible
ROL|LOLTMNT02_215223,ROL,complete,eligible
TCL|LOLTMNT05_112105,TCL,complete,eligible
LIT|LOLTMNT05_111122,LIT,complete,eligible
HW|LOLTMNT01_206027,HW,complete,eligible
LVP SL|LOLTMNT02_216242,LVP SL,complete,eligible
EBL|LOLTMNT05_112115,EBL,complete,eligible
NLC|LOLTMNT05_111133,NLC,complete,eligible
LFL|LOLTMNT04_95376,LFL,complete,eligible
ROL|LOLTMNT02_216250,ROL,complete,eligible
LPLOL|LOLTMNT02_215266,LPLOL,complete,eligible
ROL|LOLTMNT02_215280,ROL,complete,eligible
HW|LOLTMNT01_205594,HW,complete,eligible
LIT|LOLTMNT05_112128,LIT,complete,eligible
LVP SL|LOLTMNT02_215283,LVP SL,complete,eligible
NLC|LOLTMNT05_112131,NLC,complete,eligible
EBL|LOLTMNT05_112129,EBL,complete,eligible
LFL|LOLTMNT04_97015,LFL,complete,eligible
ROL|LOLTMNT02_216296,ROL,complete,eligible
LVP SL|LOLTMNT02_215321,LVP SL,complete,eligible
NLC|LOLTMNT05_112137,NLC,complete,eligible
LPLOL|LOLTMNT02_215325,LPLOL,complete,eligible
LFL|LOLTMNT04_97017,LFL,complete,eligible
LPLOL|LOLTMNT02_215353,LPLOL,complete,missing_player_id
LPLOL|LOLTMNT02_215368,LPLOL,complete,missing_player_id
LCKC|LOLTMNT01_206050,LCKC,complete,eligible
LCKC|LOLTMNT01_205614,LCKC,complete,eligible
LPL|11735-11735_game_1,LPL,partial,not_complete
LCKC|LOLTMNT01_206054,LCKC,complete,eligible
LPL|11735-11735_game_2,LPL,partial,not_complete
LCP|LOLTMNT02_216452,LCP,complete,eligible
LCKC|LOLTMNT01_206059,LCKC,complete,eligible
LCP|LOLTMNT02_216463,LCP,complete,eligible
LPL|11735-11735_game_3,LPL,partial,not_complete
LPL|11735-11735_game_4,LPL,partial,not_complete
LCP|LOLTMNT02_215487,LCP,complete,eligible
LPL|11735-11735_game_5,LPL,partial,not_complete
LCP|LOLTMNT02_216518,LCP,complete,eligible
LCP|LOLTMNT02_215538,LCP,complete,eligible
HLL|LOLTMNT02_215532,HLL,complete,eligible
TCL|LOLTMNT05_111299,TCL,complete,eligible
HLL|LOLTMNT02_215587,HLL,complete,eligible
TCL|LOLTMNT05_111323,TCL,complete,eligible
HLL|LOLTMNT02_215637,HLL,complete,eligible
AL|LOLTMNT05_112295,AL,complete,eligible
AL|LOLTMNT05_112293,AL,complete,eligible
AL|LOLTMNT05_112294,AL,complete,eligible
TCL|LOLTMNT05_112297,TCL,complete,eligible
LFL|LOLTMNT04_97022,LFL,complete,eligible
NLC|LOLTMNT05_111350,NLC,complete,eligible
HLL|LOLTMNT02_215669,HLL,complete,eligible
HW|LOLTMNT01_207004,HW,complete,eligible
AL|LOLTMNT05_111362,AL,complete,eligible
AL|LOLTMNT05_112310,AL,complete,eligible
LIT|LOLTMNT05_112301,LIT,complete,eligible
AL|LOLTMNT05_111360,AL,complete,eligible
TCL|LOLTMNT05_112312,TCL,complete,eligible
LFL|LOLTMNT04_98001,LFL,complete,eligible
NLC|LOLTMNT05_111371,NLC,complete,eligible
LIT|LOLTMNT05_112320,LIT,complete,eligible
HW|LOLTMNT01_206075,HW,complete,eligible
LFL|LOLTMNT04_97023,LFL,complete,eligible
LPLOL|LOLTMNT02_216630,LPLOL,complete,eligible
NLC|LOLTMNT05_112327,NLC,complete,eligible
LIT|LOLTMNT05_112334,LIT,complete,eligible
AL|LOLTMNT05_111376,AL,complete,eligible
LFL|LOLTMNT04_97025,LFL,complete,eligible
NLC|LOLTMNT05_111396,NLC,complete,eligible
LPLOL|LOLTMNT02_216664,LPLOL,complete,missing_player_id
AL|LOLTMNT05_112342,AL,complete,eligible
LIT|LOLTMNT05_111398,LIT,complete,eligible
LFL|LOLTMNT04_97026,LFL,complete,eligible
LPLOL|LOLTMNT02_216723,LPLOL,complete,missing_player_id
AL|LOLTMNT05_112346,AL,complete,eligible
LIT|LOLTMNT05_112348,LIT,complete,eligible
LPLOL|LOLTMNT02_215839,LPLOL,complete,missing_player_id
